Review,Class
Ambiente La detonación! Tema náutico por una laguna. Puede ser agradable durante el día. Pedimos una ensalada de gambas que era excelente y podría haber sido nuestra comida. Mujer pidió 4 Camarones jumbo que estaban muy bien. Pedí el pargo rojo no me di cuenta de que estaba fumado. Todo lo que usted podría probar era el humo y ni siquiera una pizca de los peces que normalmente es muy bueno. Como estábamos terminado de cenar nos fuimos atacados por las ventas de tiempo compartido. Que lo hizo! ! ! ! ! ! ! ! ! ! !,3
El año pasado tuve la oportunidad de viajar a monterrey sin conocer la ciudad y al llegar al hotel las personas se mostraron muy atentas al dar indicaciones el hotel es BUSSINES CLASS y en verdad muy confortable lo único malo fue que nunca pude tener acceso a internet.,5
Todo huele política y el que no esté de acuerdo no trabaja en la bodeguita comida bebida y platos fuertes de muy buena calidad para ellos pero no llega al estándar internacional a un 2 estrallas,1
buen hotel para una o 2 noches sobre todo para gente q va de negocios o convencion. hay algunas habitaciones q son atractivas para parejas sobre todo de fin de semana. buen desayuno buffete pero el horario entre semana es muy reducido por lo menos lo deben de dejar hasta las 10.00 am,4
Los apesta de agua. Las alfombras apestan. Las toallas han sido usados 1000 veces. Los pasillos están mal iluminados. Los ascensores son soooooooooooooooooooo lento. Y el servicio de habitación es horrible. El edificio en sí mismo y por sí mismo es muy bonito y la gente de recepción es muy atento. Pero en otro lugar.,2
Excelente sitio la iluminacion de navidad espectacular. Sitio acogedor para pasar en familia. Si van temprano la temperTura es agradable pero si te quedas para despues de las 9 pm te sugiero lleves un buen abrigo. Para aquelos q vivimos wn países calidos. Es un tremendo error ir a Bogota y no subir al cerro Monzerrate. Fui en abril y volvi para reyes y sigue siendo para mi impresionante,5
"Este lugar estaba cerca de la cima de los lugares que queríamos comer en La Habana, principalmente como los comentarios parecía genial. No puedo comentar sobre la comida, más que decir que parecía agradable en los platos de otras personas. Esperamos por más de 15...minutos tratando de conseguir un asiento, tiempo durante el cual el personal no admitía, no muy amable y sin duda no muy cubano dado que la mayoría de otras personas que encantador eran. Finalmente, después de ser obviados por una pareja de americanos, saltando, cola nos sentamos en una pequeña esquina de nuevo y luego ignorado por el personal. Que nos levantamos y nos fuimos.
Para ser justos, el lugar estaba lleno, en su mayoría con los americanos que eran (promedio) del tamaño de un pequeño pueblo. Esto no deja mucho espacio para moverse en el restaurante, aunque esto no es culpa del lugar. Lo que podría haber hecho, sin embargo, es de reconocer que en la cola, nos dijo cómo las cosas pueden resultar largo y generalmente hablar con nosotros. No es demasiado pedir?Más",1
"Rica variedad de platillos yucatecos. Creo quiza pudieran saber un poco mas ricos o estaban muy ocupados en la cocina porque estuvieron un poco insipidos los platillos.
Buen precio y excelente ubicacion.",3
"El servicio es muy bueno. Lo unico que le encontre de negativo es el buffet, es bastante regular. O sea, ni muy bueno ni muy malo. Realmente no mucha variedad para elejir y casi siempre lo mismo. Si variasen un poco no estaria mal. Del desayuno ni tengo queja alguna .Despues el restaurante italiano que esta en el lobby fue muy bueno y excelente trato. Ademas de Mike's Bar que me gusto mucho tambien. Servicio a la habitacion muy bueno Estuve en el segundo piso del lado de los pasillos interiores con vista al mar, en general la habitacion estuvo bastante buena y apropiadamente equipada.   Algo que realmente tiene de bueno este hotel en particular es que tiene un Cadeca en el lobby y que cierra hasta mas tarde. Excelente  Es una muy buena opcion y a buen precio. Lo recomiendo",4
"El pasado mes tuvimos la oportunidad de asistir en un grupo escolar a una competencia de baile, el hotel Villa del palmar es excelente, sus instalaciones son lo máximo, pero lo que más emociona al hospedarse es la calidad de servicio que brindan humanamente, nos quedamos por 3 días y todo el personal que labora en ese lugar nos atendió de maravilla, desde los bell boys, recepción, sin olvidar al personal del Market y Deli que preparan unos deliciosos sándwiches y ensaladas, Enedina la cheff del lugar es de las mejores, un lugar 100% recomendable para visitar, pero sobre todo para relajarse y disfrutar",5
"Mi marido y yo acabamos de volver de pasar una semana de vacaciones con amigos de Villa La Estancia. Reservamos un día 7 ultra incluido con otra pareja y fue de lejos, uno de los lugares más hermosos que nos hemos alojado.
El personal era muy atento durante toda la semana ... nos registramos por Angel a nuestra llegada y nos dirigimos directamente para la cena. El restaurante del hotel, La Casona, tiene una gran selección para todos los gustos ... pescado, ternera, cordero, etc. .. y todo estaba cocinado a la perfección. Nuestro favorito camarero para nuestro servicio de cenas, Rodgelio (no estoy seguro si me ha escrito su nombre correctamente), se aseguraron que nuestras copas de vino siempre estaban llenos y ha perfeccionado el arte de preparar café español ... no te olvides de pedir uno como no te decepcionará! no nos cansamos del menú y manifestó su deseo de que cierre el restaurante en la mayoría de las noches ... el pianista fue también un toque agradable!
El desayuno también se sirve en la Casona, y fue un placer ser recibidos cada mañana por Julieta! Nuestros servidores Alan, Omar y muchos otros se aseguró de que fuésemos bien cuidado ... el chef hizo de su manera de preparar casero caliente salsa para ir junto con nuestro La Casona cazuela ... fue una fantástica manera de comenzar nuestros días!
El servicio en la piscina y en la playa de JJ, Alonso y Raúl (X2) siempre fue genial ... la piscina era climatizada pero refrescante cuando necesitábamos un descanso del calor.
Escogimos la suite de un dormitorio y fue más de lo que necesitamos para una estancia de una semana ya que pasamos la mayoría de nuestro tiempo y sobre ... pero es muy agradable tener una sala de estar y cocina completa para volver a entre la piscina y la cena. El servicio de lavandería con servicio completo en las habitaciones también era genial.
Los servicios de spa eran un toque agradable. Nos aprovechamos de los balnearios y saunas casi a diario, ya que estaban incluidas en el paquete. Los servicios eran asalariados a un precio razonable.
En nuestro último día, nos decepcionó descubrir que nuestro paquete de todo incluido terminaba a las 12 del mediodía, aunque teníamos una salida tarde organizar ya que no estábamos ser recogido casi hasta 5 pm. No hubo problema con la hora de salida tarde pero habría sido agradable haber podido tener un almuerzo tarde o temprano cena antes de dirigirnos al aeropuerto. No estoy seguro de si es protocolo estándar como nunca hemos llevado a este asunto antes.
En general, nos quedamos más que satisfechos con todo en la Villa La Estancia y esperamos nuestra siguiente visita.
Leer menos",5
"Las mejores cosas del hotel son el servicio de personal, las habitaciones y la piscina. Teníamos una suite de un dormitorio para una familia de cuatro miembros y era preciosa y espaciosa con una vista encantadora. El personal era muy amable, atento y servicial. Hicimos el todo incluido y nos pareció que la comida estaba bien, pero no excepcional. Los batidos en el bar de la piscina eran un punto a destacar. El océano estaba tibio y no peligrosa, pero había rayas en el agua. Mi marido y yo nos pusimos enfermos mientras estuvimos allí, sin embargo, cometimos el error de lavarse los dientes con el agua, así que puede que haya sido nuestro error. Traer inmodium. La cama era muy difícil, incluso con colchón y no pude dormir bien todo el tiempo. Los niños no tienen ningún problema en el sofá-cama.
Leer menos",4
"Fui a celebrar mi cumpleaños y busque un lugar informal ya que tengo dos bebes y no es facil ir con ellos a cualquier lugar, ell servicio es muy bueno el mesero fue miy atento amable y hasta jugo con uno de mis hijos para poder yo terminar mi cerveza. La comida es basta y esta muy rica. Mandaron de cortesia un postre y un trago. Al final mi hermana olvido su bolsa y regresamos por ella y la habian guardado!!! Muchass gracias!!!!",4
"El lugar muy oscuro, no se podía ver la comida. Atienden mejor a los extranjeros que a los cubanos y eso me molestó mucho. La comida estuvo bien, pero no es la gran cosa. No me gustó el trato, ni el lugar y no volveré",2
Nos encantó y tomó muchas fotos en el camino. Se puede ir andando a la malecón. Es un paseo de mampostería muy vistoso excelente una amplia ruta bordeada de árboles. Un lugar para llevar a una señora (que),5
Un museo del oro para conocer un poco de la historia de Colombia. El precio del tiquete es muy económico. Si estas en el centro de la ciudad vale seguramente la pena visitarlo.,3
"Reserve 2 habitaciones, y cuando llegue al hotel, a las 4pm solo me pudieron dar una, porque ya no tenian habiataciones disponibles en ese momento. Espere una hora y media por la segunda habitacion y tuve que ir, ya molesto a pedirla, y me dijeron  que aunque reservara, las habitaciones estaban sujetas a disponibilidad. en serio? que no se supone que para eso haces una reservacion?",3
"Mal hotel, sucio, los ascensores tardan 1hora en llegar, las habitaciones sucias y medio rota la ducha. Te tenias que agachar para ducharte. El suelo de la habitación tenia ronchones. En españa ese hotel tenia 2 estrellas muy justas.",1
"Tuve que esperar más de 45 minutos a mi orden. . Cuando por fin, estaba frío y no era justo. Nadie vino a la mesa para explicar o nada. . Simplemente horrible. . . .",1
"La playa era muy agradable. La comida era excelente. Las bebidas estaban muy bien. La zona de la piscina estaba limpia y bien cuidada. El director de actividad era fresco y servicial. La mayoría del personal era amable. A veces era difícil obtener información porque la recepción no sabía mucho sobre lo que estaba ocurriendo en el complejo. Muchos de ellos tenía problemas con el inglés. Creo que su personal de recepción hablaba inglés bastante bien, ya que tratar con un montón de estadounidenses. Las actividades para adolescentes era muy limitado. Tenían una fiesta en la playa en nuestra última noche, pero eso era todo. Habría estado bien tener un par de noches de baile de nuestro viaje. En general, disfrutamos de nuestras vacaciones.",4
"Durante la estadía presente dificultades para abrir la puerta con la tarjeta, y tuve que estar bajando y hablando para solicitar apoyo. Donde me argumentaban que la tarjeta se había desprogramado por traerla cerca de las llaves y al final resultó que la falla era en la chapa de la puerta.  Sería buena efectuar un programa de mtto. preventivo a las chapas.",4
"Deja mucho que desear la habitación  , demasiado antiguo todo  la tele  la cama , en fin todo , mala insonorización  en ocasiones el Pasillo parecía el tianguis de los martes , por el precio hay mejores h más baratos , no creo volver y no lo recomiendo",1
"El hotel Nacional de La Habana es muy elegante, con reminiscencias del apogeo de la Habana! Espectacular edificio con vistas al Caribe. El bar es enorme y cómodo y asequible. Las habitaciones están amuebladas con un confort del año 1950! Me encantó, y sin duda me alojaría en un viaje de regreso a Cuba!",5
"Muy buena ubicación del hotel, buena atención y variedad en comida y bebidas, incluye shows nocturnos culturales (danza y musica), cuenta con piscina, la playa que es muy bonita esta cruzando la pista a 30 metros frente al Hotel. La ciudad es linda y colorida , conocida como la ciudad amurralada , existen tours para visitar las Isla del rosario con hernosas playas como la de Baru y otras a 1 hora de la ciudad. Gente muy alegre y amable la de Cartagena, hermoso lugar , espero volver pronto.",4
"No dejes de ir a vistarlo, esta en magnificas condiciones, descubrirás parte de nuestra historia y de paso disfrutaras  de las buenas vistas que ofrece de cartagena",5
"La atención de Yuris y del resto del personal fue excelente, la comida muy rica, vale la pena ir....",5
"La oportunidad de ver una iglesia histórica, cenar en la montaña (si lo desea) y podría estar en una línea de tren. Las vistas eran estupendas para disparar alguna foto's.Cuando compré un billete me pidió al ""podría estar"", sin embargo me vendieron el billete y no mencionar que no estaba funcionando. Así, resultó que estaba bajo mantenimiento y recorrimos montaña abajo. Además, nos dejó un taxi y me dio instrucciones al ""podría estar"" fue por un camino o sendero apuntaban en esa dirección. Después de haber comprado el billete comencé a caminar el camino, me di cuenta de que no era justo y vuelto, también tenía una capacidad limitada para leer español. ayudaría si alguna información. fue impresa en inglés, ya que otros visitantes extranjeros generalmente pueden leer en inglés.",4
"Me encanto el Hotel,la comida es deliciosa,las habitaciones super amplias y con excelente vista,las zonas comunes son agradables,las piscinas de lo mejor,el servicio y calidad humana de los trabajadores excelente,volvería una y mil veces mas,me encanto todo :)",5
"Cuando llegas a este hotel y entrar en el vestíbulo, te asombra el hermoso diseño, pero cuando tienes que subir a la habitación que piensas: ""esperar un minuto! ¿Estoy aún en el mismo hotel?"" me sentí como si estuviera en un hotel, que ha visto es apogeo algún día antes de que el el siglo pasado: decoración anticuada y desgastada, una silla que era imposible para sentarse y trabajar más de unos pocos minutos, una caja de seguridad que apenas podía/aproximadamente guardar un ordenador portátil, no mini bar nevera ... Le confirmo que las habitaciones son amplias y las camas muy cómodas, pero en general está listo para una renovación. El buffet: era normalito. La ubicación es bastante increíble.",3
"La comida y el servicio era terrible. muy bonito. Bueno para fotos, malo para comida.",1
"Tenía muchas ganas de conocer este museo y valió la pena, amplios espacios, grandes obras de arte, un edificio muy bonito, en fin, vale la pena visitarlo.  Además tiene algunas obras de Picasso, Monet, etc.",5
"Lo único positivo de este hotel es la buena ubicación. Negativo: rotos ascensor (y yo estaba allí).  Todo el hotel es viejo y necesita ser renovada. Nuestra bathroomdoor era muy difícil abrir o cerrar. pintura y estuco de mal de las paredes. Que no pueden manejar todos los clientes durante el desayuno (no plates, etc).  Otras personas nos dijo que las habitaciones que ya fueron renovadas ...",2
"A unas cuadras del centro. Una ubicación muy buena. El hotel tiene una fachada increíble, pero fuera de ahí el edificio es funcional, sin mayor aspavientos. Las habitaciones ya son algo viejas. La alberca está super bien. Y el bufete también. El internet no soporta un streaming de netflix. Hay agua potable en todos los pasillos. El aire acondicionado funcional al 100%. A pesar de lo ""olvidado"" que pudiera estar el lugar, el personal es atento y servicial en todo momento, vaya, su gente hace al hotel.",4
El servicio pésimo. La comida insípida y las empanadas crudas. Tardaron más de 15 minutos en darnos las cartas y otro tanto en poner el servicio y traer la comida.,1
"Situado en la zona de Miramar, alejado del centro de la ciudad, dispone de una piscina espectacular y playa privada propia. Las habitaciones son espaciosas y cómodas. En general, las instalaciones y los servicios de hostelería están en consonancia con lo que uno espera.  Sin embargo, le falta una buena dosis de mantenimiento (cortinas del baño, puertas correderas de las terrazas, falsos techos...), el servicio es poco esmerado y deberían desinsectar el edificio. Las hormigas fueron nuestras compañeras de viaje... En fin, los problemas de los grandes hoteles.  A destacar el excelente mojito del lobby, las actuaciones musicales que en él se hacen y la cantidad de servicios que presta. Ya es un referente de la ciudad, sin duda, pero con un poco más de esfuerzo y mantenimiento…",4
Algunos aspectos negativos. Se cayó una baranda de madera desde el tercer piso al lado de donde estábamos. Muy cerca de un grave accidente y no se tomaron medidas. El servicio de la cocina muy demorado en platos a la carta.,2
"El único punto bueno de este hotel es su ubicación, por mejorar el tema de limpieza y lavado de alfombras. Adicional en recepción no había las llaves suficientes para el número de cuertos del hotel, creo que deberían de estar mucho más preparados para ello, el desayuno creo que ha mejorado un poco.",3
"Teníamos central y conveniente- muy una gran estancia aquí y a pesar de su ubicación céntrica (nuestra habitación daba al parque) es muy tranquilo. A diferencia de muchos otros hoteles en esta zona, pero no tienen un factor sorpresa, pero es probable que sea mucho más cómodo y up-to-date que aquellos que no. Hay una piscina, un bar y restaurante en la terraza de la azotea, con unas vistas increíbles de la ciudad. Las tumbonas son pocos y lejos entre y sin embargo no hay manera de que pueda salón sobre éstas y tienen una esperanza de sombra parcial. No hay sombra parcial de hecho- o lleno sol o sombra completo- este último siendo en el restaurante/bar donde sólo hay vertical- no es tan cómoda para relajarse, sillas. El desayuno era excepcional.",5
"La comida es normal.  Nada sobresaliente o muy llamativo.  Cortes, Pastas, etc

Los precios son caros.  El servicio de meseros en general bien.  Los supervisores un tanto fuera de lugar en actitud .

La terraza no es familiar.  Es solo para adultos.

La música estaba...Más",3
"Estuvimos con mi familia en febrero, de paso por La Habana para después ir a Cayo Largo Se sabe que los hoteles en Cuba no cuentan con la renovación que hay en otros paises. Teniendo en cuenta esto, el Plaza Hotel no nos gusto.No había agua caliente y los duchadores estaban rotos. los empleados hacen lo posible para agradar al cliente, pero realmente No alcanza Esta bien ubicado, cerquita de La Habana vieja. No volveria a ir a este hotel,",2
"A menos que un viajero de temporada conseguir el hotel más caro puede, este es uno de los más baratos en La Habana y un hotel económico en La Habana sería condenado en el REINO UNIDO. Me alojé allí por 2 noches y nos levantamos para coger los primeros autobuses de posible",1
"Excelente paseo dentro de la zona arqueológica, algo cansado pero vale la pena, no se les olvide llevar suficiente agua y bloqueador solar, existen en el lugar diferentes ruinas con una historia impresionante, y sobre todo encontrarse con una de las grandes maravillas del mundo el gran templo kukulcan, un lugar que no pueden dejar de visitar.",4
"chaya Maya es realmente una delicia para la vista más que el apetito. La comida consiste principalmente de cerdo y Turquía. yo un han viajado mucho y tienen una amplia paleta, pero me pareció que este restaurante es bastante decepcionante. El servicio era rápido y...muy atento, pero la comida no era un deshielo en su fiesta de boca. Pasé la mayoría del tiempo admirando el interior, que me recordaba a la Habana Vieja. no se lo recomendaría a vegetariano a menos que estés satisfecho con frijoles. Los postres estaban aguados. En general, vale la pena probarlo.Más",3
"No cuenta con room service 24 hrs,  tenia sed después de un viaje y no tenia ni un vaso de agua a las 12 de la noche, tenia que salir del hotel a esa hora a buscar un lugar para comprar una botella de agua",1
"La comida es de calidad, la agua es refrescante y viene en una buena cantidad. Probé el Desayuno Toluqueño y quedé satisfecho, lo recomiendo.",3
"El  cambio de este famoso restaurante radica en la competencia del Cuentapropismo... se ven rodeados de mejores paladares.. con mas amplitud en los menus y ellos continuan manteniendo los mismos precios.. simplemente por la fama..
Si bien es cierto que alli hay firmas y fotos...Más",4
"Carlos Lasso, fue muy amable, el restaurante es agradable y la comida es excelente, buena experiencia...............",5
"Me gusto porque era un viaje esperado y no me defraudó para nada , se pudo hacer compras y recorrer sus lindas callecitas y apreciar su patrimonio histórico, lo negativo es que hay lugares falto de higiene!!",4
El lugar esta muy bien cuidado y se tienen animales en buenas condiciones para vivir pero no dejan de estar en cautiverio en un habitat que no es el de todos.,3
"Excelente restaurante con muy buen recurso humano, amabilidad y atencion casi personalizada. Comida exquisita y Muy buen ambiente.",5
"El personal es tan amable, agradable y maravillosa. Hicieron que nuestra estancia fuera tan agradable. Te sugiero que no todo incluido. No vale la pena con la necesidad de firmar cada vez que pedías nada, y con consejos, etc. más rentable que pagar. Spa es mágica y el gimnasio era limpio y cómodo con equipo decente. Un ambiente familiar. No hay mucho ambiente nocturno después de 10. Fabulosa playa.
Leer menos",4
"Este es el segundo comentario que escribo sobre este hotel, y honestamente creo que no entienden lo que es el servicio. ""Yo llego temprano"", a las 1:00pm, hora de entrada es a las 3:00 PM, como de costumbre, las habitaciones no estaba listo, o eso me dijeron. Me explicó que necesitaba el espacio para trabajar, me dijeron check-in era a las 3:00 PM, y tuve que esperar. Ninguna solución, no me ofrecieron ninguna disculpa. Que no le importaba. Sinceramente, tengo que pasar la noche debido a las actividades de mi empresa, si tuviera una elección, preferiría que prefiere alojarse en un hotel diferente, hay cientos con mejor servicio en la ciudad.",1
En mi opinión la alberca tiene muy pocas horas de sol. Es el único inconveniente pues fue construida en el lado que da más la sombra.  El hotel está excelente para descansar y para reuniones de negocio pero considerando que no hay playa en Mérida hubiera sido deseable una alberca donde hubiera sol durante la mayor parte del día.,4
"Uno de los lugares IMPERDIBLES para visitar en la ""Blanca Ciudad"" de Mérida, Yucatán. Localizada en el zócalo (centro) de la ciudad y flanqueada por el Placaio de Gobierno y el Museo de Arte Contemporáneo, Macay, la Catedral de San Idelfonso ostenta el título de ser la catedral más antigua construida en el continente americano y su retablo, uno de los más hermosos del mundo. Sus piedras y paredes fueron parte de las pirámides que en esa zona encontraron los conquistadores, piedras la ciudad maya de Tho'o. Aun hoy en día, esconde algunos secretos que la erosión y el tiempo sacan a reluciar, como grabados maya en las piedras que sirven de bordes o ángulo.Visítela, es u lugar imperdible en Mérida.",5
"Me gustó por el desayuno buffet y la piscina, pero sentí que el precio era mucho para el tipo de hotel. Podrían mejorar en la decoración de las habitaciones. Se siente carga pesada en las habitaciones, entiendo que es porque el hotel es muy antiguo.",3
"El hotel tiene unas intalaciones muy buenas, completas, con vistas increíbles a donde veas. El cuarto tenía algunos detalles, pero en general tuve una estancia muy buena, el personal muy amable y atento, en especial la camarista Trinidad, que dejaba los cuartos impecables, también una felicitación a los miembros de Joy squad, Norma y Tino que hicieron que mi tiempo en las albercas fueran mas divertidas y entretenidas. En general casi todos hicieron que mi estadía fuera excelente, es un complejo muy completo y muy bonito",4
"Es un imperdible si estas en Bogotá. Sin duda alguna la visita vale la pena. Es una iglesia, con via crucis, increiblemente planificada, con arquitectura maravillosa y sentimiento y todo esto bajo el suelo!. Me recuerda mucho a Moria de El señor de los anillos. Tiene un anfiteatro donde exponen un video explicativo de la iglesia que está muy interesante. Recomiendo altamente tomarse todo el tiempo del mundo a dentro, para tomar muchas fotografias de calidad!",4
"Este es un hotel muy bueno, especialmente para los estándares de La Habana.  Está situado muy cerca de la zona peatonal de la Habana Vieja y todas las pequeñas calles interesantes. También está cerca de la orilla en el Museo del Prado.  Este hotel debe de haber sido totalmente espectacular en sus días de gloria y organizamos sus famosos huéspedes con gran gusto como Al Capone, cabina Lucky Luciano y otros. Ver la galería de retratos en el vestíbulo.  Techos altos, un bonito bar patio (con música en vivo y baile, por supuesto), las habitaciones son amplias con camas cómodas. Duchas intermitente a/c y en su mayoría cálidas. Buena piscina.  Personal cortés y servicial. Cambio de moneda de mejor que las oficiales (Cadeca) las oficinas y no hay colas de espera.  El desayuno está…",5
"vista de bogota  maravillosa, subir el funicular y bajar en teleférico un paseo inolvidable, la magia y el encanto de este lugar no se lo pueden perder al visitar la capital",5
Fue una estancia maravillosa. El buffet de desayuno era extraordinario! La piscina es preciosa! El personal de la recepción era muy amable y servicial. Intercambio de dinero era fácil y rápido. El servicio de bar era un poco lento.,5
el hotel está en el centro de puebla fue una experiencia muy bonita la atención del personal muy amable muy limpio el room service muy puntual ala hora q pedí mi desayuno las camas muy amplias lugar muy bueno lo recomiendo,4
"Mal olor, gimnasio sin funcionar y la calidad del internet mala para el tipo de hotel ejecutivo que es. Tuvimos un curso dos días en su hotel y el internet dejo mucho que desear incluso usamos los datos de nuestros celulares por la intermitencia del servicio ",2
"El Mayan Palace es una multipropiedad.
Tuvimos un muy largo en el tiempo, que parte de lo peor. Finalmente conseguí una habitación de unos 530 H
que no teníamos elección en habitación aunque pedimos vistas al mar con 6 meses de antelación, sin vistas, esos están reservados para los propietarios. . .
Nuestras habitaciones eran una master suite, puertas, común en el medio.
Muy ruidosa para un pasillo y sueño ligero como yo.
Espero que arreglen eso.
Los jardines son preciosos. Opciones de comida son geniales, buenos precios, mercado muy práctico.
Nuestra piscina era el bajo nivel como de 10 años me dijo. . . .
En general, volvería otra vez en 10 años cuando me olvide cómo los pasillos eran ruidosas. . .
En general",4
"No dejes pasar una noche despejada para ir a disfrutar de la mejor vista que la ciudad de Puebla tiene, los fuertes de Loreto y Guadalupe lucen muy limpios, seguros y con diferentes atractivos, que esperas, ve a conocerlo",5
"Sin lugar a dudas es una gran experiencia; pero debes tomar precauciones. La subida se puede hacer a pie (la recomiendo más que la bajada, por paradójico que suene) por funicular o teleférico; pero tendrás que formarte dos veces para el teleférico y una vez para el funicular. en caso de semana santa las filas son de más de 3 horas, considera esto. Arriba hay unos restaurantes hermosos, además del obligado santuario católico. Disfrútalo cuidando siempre de tus pertenencias, ya que los mismos policías del lugar te lo piden.",3
Una maravillosa experiencia para mi esposa y mi hijo de 2 añosUtilizamos la opción de convivencia con jirafas. Y mi hijo menor de 3 años no pago Jorge fue la persona que nos dio el tour. Muy agradable,5
"Después de muchos años de maravillosas comidas en Eddie's, esta noche fue una verdadera decepción. Nuestro grupo de 13 esperamos más de una hora para nuestras cenas y varios estaban fríos y uno fue groseramente poco hecha. Nos vino a aprender que la cocinera no apareció por trabajo. Los camareros y gestión debería haber que todo el mundo sepa que había un problema. Es difícil imaginar que podría convencer a unos pocos de nuestro grupo para nunca volver. Demasiado malo.",1
"El servicio estuvo excelente, creo que no hay que mencionar el epectaluar sabor de las comidas 

Yesid Bautista
Que excelente servicio, con muy buena atención, muy carismático y respetuoso",5
"Uno cuando se trata de un hotel 5 estrellas de pronto se vuelve exigente, en general es muy bueno, bastante lujoso pero algunas cosas podrían mejorar ya que algunas parecen viejas y no condicen con la categoria del hotel como los baños por ejemplo. Para mi gusto el mejor restaurante que tiene es el italiano cuyas pastas son increibles. Tal vez esté un poco alejado pero en el balance total se puede decir que es muy bueno.",4
"Las murallas de la ciudad y los balcones de las casas, conservan su prestancia colonial y lo bueno es el interés que le ponen a su mantenimiento. Lo bonito de su Iglesias.Lo malo está en el abuso de comercio ambulatorio en la zona de la playa, pero en la zona de este ",5
"Hotel sucio, sin mantenimiento. No hay seguridad, en la noche hubo una pelea en la habitación de junto, la reporté a recepción y no hicieron nada, solo mandaron al vigilante a dar una advertencia y se retiró. La trifulca siguió durante toda la noche, se aventaban cosas, se amenazaban de muerte y gritaban groserías muy fuertes. Temía por la integridad de mi familia, al no sentir apoyo por la administración en turno, queríamos irnos en ese momento, pero era muy fuerte lo que estaba pasando, que no quisimos salir de la habitación.  Al día siguiente vía whatsapp el personal de hotel, solo pidió disculpas por lo sucedido y nos comentaron que podíamos estar tranquilos, que los huéspedes conflictivos ya no estaban hospedados.  El área de alberca muy sucia y sin mantenimiento, había muchas moscas, pues las mesas tenían comida del día anterior sin limpiar, además de que falta pintar la barda de piedra aparente para que tenga mejor aspecto.  El sanitario en malas condiciones, la regadera no se podía direccionar, el agua caía en una sola dirección. Solo ponen un rollo de papel higiénico, el cual ya estaba comenzado y sólo dos toallas, y cuando hice la reservación en expedía especifiqué que éramos dos adultos y dos niños.  También de cortesía solo incluyen una botella de agua pequeña, estuvimos dos noches y solo nos dieron una botella de agua, la cual estaba en la habitación cuando llegamos. Quise comprar agua en recepción, en la cual la primera noche me obsequiaron una botella y después quise comprar más, pero ya no tenían.  Solo hay un contacto eléctrico  disponible en la habitación y está en la parte de atrás de la TV,  en el cual debes turnar los equipos para cargarlos, por ese lado está mal planeado y es insuficiente.  El estacionamiento es pequeño y queda muy justo para la capacidad del hotel.  La ubicación del hotel es buena, pues tienes varios puntos de interés cerca y el malecón a dos calles.  La habitación era amplia, con clima central, el cual funciona bien, pero hacia mucho ruido. La TV era muy pequeña para el tamaño de la habitación, si te sientas en la cama a verla, queda muy retirada. En nuestro caso no afecto, pues no usamos la tv.  Creo que pueden mejorar y ser una buena opción en Boca del Río. No todo está perdido, solo es que pongan a gente con ganas de sobresalir y que quiera trabajar y hacer las cosas bien.  Me he hospedado en otros hoteles misión en otros estados y siempre han dejado una buena impresión y regreso a hospedarme y han sido mi primera opción; pero el de Boca del Río, no lo recomiendo. Hay mejores opciones por el mismo precio.…",1
"No sirve de nada reservar , lo importante para ellos es  llegar temprano,   si uno reserva le dejan la mesa o que tiene un árbol en la mitad o  columnas que no dejan ver el show,  definitivamente en Bogota no lo recomiendo tanto el servicio...Más",2
"La habitación que nos tocó (434) tenía una cama king y una matrimonial y la matrimonial estaba pésima, super incómoda muy viejo el colchon se sentían los resortes y tronaban horrible,no pude descansar, al entrar tenía un escalón que no se visualiza y súper peligroso pq no hay nada que señale, el baño muy viejo con tina que ya ni se usa, sin balcón ni una ventana para el aire, era un cuarto super oloroso a humedad, pedimos cambio de habitación y no se otorgó pese que la ocupación era poca.
Conclusión; es un hotel que para nada lo recomiendo ni en instalaciones ni en variedad de comida. Soy agente de viajes y llegué a mandar muchos clientes,y algunos se llegaban a quejar, quise tener mi propia experiencia y pues de ahora en adelante es un hotel vetado para mí y todos mis clientes, no lo recomendaré jamás.",2
"El hotel cuenta con una de las mejores ubicaciones cerca del centro, a solo dos cuadras de la estación del metro, habitaciones sencillas, limpias y cómodas, cuenta también con un restaurant donde recomiendo los desayunos tipo buffet. Buen servicio del personal en general.",4
"La atención es excelente, al igual que la comida, una preparación y variedad 5 estrellas. Nos atendió Danilo Orta mejor de lo esperado. Había variedad de snacks y de pasabocas a lo largo del día en pisos distintos. También hay una excelente vista desde las habitaciones a la playa.",5
"Reservamos y pagamos por adelantado para habitación en el ala antigua del Iberostar por tres noches desde el 8 al 11 de julio, 2016 después nos dijeron que el Saratoga estaba lleno.  En el momento de la reserva pedimos y pagamos una sustancial prima para una tercera cama en la habitación para nuestro hijo de 11 años.  A su llegada no había cama adicional en la habitación y así en el camino a cenar nos recordó a la recepcionista sobre el asunto.  Cuando volvimos alrededor de las 11:00 aún sin cama adicional.  Mi esposa me fui a preguntar de nuevo sobre el asunto y simplemente nos dijeron que el hotel estaba lleno y no tenían camas. Fui a quejarme a la gerente que simplemente se encogió de hombros sobre el asunto. No disculpas, no promete hacer algo, sólo un aspecto de lo que como…",2
"El pozole de langosta nos sorprendió, buenísimo, y los tacos muy ricos, lástima que tres veces que intentamos tener mesa en el jardín las tenían reservadas.Más",5
